134.127,124.83,56,0.9,0,0,0
151.114,124.371,56,0.9,0,0,0
56.537,167.986,24,0.6,0,0,0
65.2601,138.144,27,0.6,0,0,0
90.5112,152.836,27,0.6,0,1,1
98.7751,140.899,40,0.6,0,1,1
98.7751,128.503,53,0.8,0,1,1
362.133,168.533,66,1.3,0,0,0
380.8,168.533,67,1.3,0,0,0
351.467,131.733,48,0.9,0,1,0
369.6,131.2,48,0.9,0,1,0
361.067,118.4,48,0.9,0,1,0
163.733,58.1333,57,0.9,0,0,0
164.267,88,57,0.9,0,0,0
312.533,125.333,44,1.5,0,0,0
262.4,129.6,43,1.5,0,0,0
288.533,179.2,17,1.6,0,0,0
312,155.733,10,1.4,0,0,0
291.733,152.533,5,0.9,0,0,0
284.267,154.667,21,1.1,0,0,0
284.267,166.4,6,1.6,0,0,0
284.267,146.667,11,1.1,0,0,0
291.733,153.067,5,1,90,0,0
307.2,152.533,5,0.7,90,0,0
306.667,148.8,5,0.7,90,0,0
275.2,171.733,7,1.8,0,0,0
337.067,178.133,9,1.8,0,0,0
582.4,201.6,23,0.6,0,0,0
371.2,166.4,54,1.4,0,0,0
556.267,203.2,56,1.2,0,0,0
548.8,203.733,56,1.2,0,0,0
599.467,205.333,55,1.2,0,0,0
633.6,205.333,55,1.2,0,1,0
568.533,211.733,62,1.2,0,0,0
568.533,249.6,60,1.2,0,0,0
568.533,287.467,60,1.2,0,0,0
568.533,325.333,60,1.2,0,0,0
137.067,210.667,60,1.2,0,1,0
137.141,249.067,60,1.2,0,1,0
137.141,287.467,60,1.2,0,1,0
137.141,325.333,60,1.2,0,1,0
645.862,176.467,79,0.4,0,0,0
653.862,175.933,70,0.4,0,0,0
396.659,555.921,79,0.4,0,0,0
404.125,555.921,79,0.4,0,0,0
60.8956,596.236,46,1.3,0,0,0
106.229,591.97,42,1.5,0,0,0
638.977,587.84,25,0.8,0,0,0
115.303,181.301,18,0.9,0,0,0
137.067,172.8,62,1.2,0,1,0
